tid,sid,strategy_name,trader_code,holding_days,last_check,open_price,open_date,long_short,shares,close_date,close_price,pnl,tax,fee
90829,3346,ITFollow,001,30,2022-12-16,57.09634727084731,2017-01-06,long,1.0,2017-02-23,78.75358244254801,37.31,236.26,116.15
90830,3346,ITFollow,001,30,2022-12-16,77.72636180199304,2017-02-24,long,1.0,2017-04-12,92.02184904971644,17.85,276.07,145.13
90831,3346,ITFollow,001,30,2022-12-16,97.58596085272254,2017-05-08,long,1.0,2017-06-19,76.95594632157682,-21.53,230.87,149.23
90832,3346,ITFollow,001,0,2022-12-16,,,,,,,,,
90833,3356,ITFollow,001,30,2022-12-16,76.09954053351575,2013-07-22,long,1.0,2013-09-02,85.9541572932516,12.43,257.86,138.56
90834,3356,ITFollow,001,30,2022-12-16,107.85330564822016,2013-10-28,long,1.0,2013-12-06,109.4957417748428,1.05,328.49,185.83
90835,3356,ITFollow,001,0,2022-12-16,,,,,,,,,
90836,3376,ITFollow,001,0,2022-12-16,,,,,,,,,
90837,3380,ITFollow,001,0,2022-12-16,,,,,,,,,
90838,3406,ITFollow,001,30,2022-12-16,173.3947691195238,2013-05-23,long,1.0,2013-07-04,159.3234658663687,-8.55,477.97,284.47
90839,3406,ITFollow,001,30,2022-12-16,158.39483008461877,2013-09-03,long,1.0,2013-10-16,117.99267052680297,-25.88,353.98,236.31
90840,3406,ITFollow,001,30,2022-12-16,102.84186069262203,2014-11-24,long,1.0,2015-01-05,97.33247529837443,-5.81,292.0,171.15
90841,3406,ITFollow,001,30,2022-12-16,346.1730489385581,2018-04-16,long,1.0,2018-05-28,424.2226753570659,21.99,1272.67,658.69
90842,3406,ITFollow,001,30,2022-12-16,427.895598953231,2018-06-05,long,1.0,2018-07-17,464.42517652779196,8.03,1393.28,762.93
90843,3406,ITFollow,001,30,2022-12-16,453.3233794793189,2018-07-20,long,1.0,2018-08-30,386.7125971884802,-15.11,1160.14,718.23
90844,3406,ITFollow,001,30,2022-12-16,198.44462224145693,2019-01-22,long,1.0,2019-03-15,328.42816268399633,64.78,985.28,450.48
90845,3406,ITFollow,001,30,2022-12-16,401.0524183760913,2019-04-09,long,1.0,2019-05-21,314.5509163734049,-21.96,943.65,611.84
90846,3406,ITFollow,001,30,2022-12-16,326.57786317591746,2019-06-12,long,1.0,2019-07-23,373.7605006319282,13.92,1121.28,598.79
90847,3406,ITFollow,001,0,2022-12-16,,,,,,,,,
90848,3413,ITFollow,001,30,2022-12-16,82.38422283956149,2017-04-13,long,1.0,2017-05-25,133.50657540518225,61.34,400.52,184.59
90849,3413,ITFollow,001,30,2022-12-16,131.19971298189367,2017-07-14,long,1.0,2017-08-24,174.66949740360542,32.53,524.01,261.52
90850,3413,ITFollow,001,30,2022-12-16,182.5730945711894,2018-01-05,long,1.0,2018-02-23,189.29115216363573,3.19,567.87,317.94
90851,3413,ITFollow,001,30,2022-12-16,185.73453343822297,2018-03-28,long,1.0,2018-05-11,156.49122391816232,-16.15,469.47,292.6
90852,3413,ITFollow,001,30,2022-12-16,137.94399029478075,2018-09-06,long,1.0,2018-10-19,93.81904929986642,-32.34,281.46,198.16
90853,3413,ITFollow,001,30,2022-12-16,123.37847579160515,2019-01-29,long,1.0,2019-03-22,123.37847579160515,-0.47,370.14,210.98
90854,3413,ITFollow,001,30,2022-12-16,149.83679012191521,2019-10-30,long,1.0,2019-12-10,156.6269769854461,4.04,469.88,262.03
90855,3413,ITFollow,001,30,2022-12-16,174.73414195486183,2019-12-12,long,1.0,2020-02-03,148.47875274920904,-15.44,445.44,276.35
90856,3413,ITFollow,001,30,2022-12-16,136.7090955190888,2020-04-27,long,1.0,2020-06-08,160.24840997932924,16.68,480.75,253.9
90857,3413,ITFollow,001,30,2022-12-16,202.31985348479827,2020-12-04,long,1.0,2021-01-15,235.1159941181788,15.68,705.35,374.01
90858,3413,ITFollow,001,30,2022-12-16,232.80640674963087,2021-01-26,long,1.0,2021-03-18,207.8628631693133,-11.14,623.59,376.77
90859,3413,ITFollow,001,30,2022-12-16,217.101212643505,2021-03-22,long,1.0,2021-05-05,200.93410106366952,-7.89,602.8,357.42
90860,3413,ITFollow,001,30,2022-12-16,236.50174653930756,2021-07-13,long,1.0,2021-08-23,198.62451369512158,-16.42,595.87,372.03
90861,3413,ITFollow,001,30,2022-12-16,233.44987012987013,2022-01-06,long,1.0,2022-02-25,205.2831168831169,-12.49,615.85,375.12
90862,3413,ITFollow,001,0,2022-12-16,,,,,,,,,
90863,3416,ITFollow,001,0,2022-12-16,,,,,,,,,
90864,3419,ITFollow,001,0,2022-12-16,,,,,,,,,
90865,3432,ITFollow,001,0,2022-12-16,,,,,,,,,
90866,3437,ITFollow,001,0,2022-12-16,,,,,,,,,
90867,3443,ITFollow,001,0,2022-12-16,,,,,,,,,
90868,3447,ITFollow,001,0,2022-12-16,,,,,,,,,
90869,3450,ITFollow,001,30,2022-12-16,18.687724093119595,2013-01-09,long,1.0,2013-02-27,20.80541847345323,10.82,62.42,33.77
90870,3450,ITFollow,001,30,2022-12-16,20.21097794564028,2013-03-08,long,1.0,2013-04-22,27.864399741232006,37.25,83.59,41.1
90871,3450,ITFollow,001,30,2022-12-16,28.60745040099819,2013-04-26,long,1.0,2013-06-07,25.67240029492175,-10.69,77.02,46.41
90872,3450,ITFollow,001,30,2022-12-16,26.280613880135352,2013-07-31,long,1.0,2013-09-11,23.7521583173235,-10.05,71.26,42.78
90873,3450,ITFollow,001,30,2022-12-16,24.709906636570413,2013-09-14,long,1.0,2013-10-29,27.123432401072638,9.26,81.37,44.32
90874,3450,ITFollow,001,30,2022-12-16,28.042870787549678,2013-10-31,long,1.0,2013-12-11,30.26484688820252,7.42,90.79,49.85
90875,3450,ITFollow,001,30,2022-12-16,30.41808661928203,2013-12-12,long,1.0,2014-01-23,29.460338300035115,-3.61,88.38,51.2
90876,3450,ITFollow,001,30,2022-12-16,29.996677358813383,2014-02-24,long,1.0,2014-04-08,46.929667643098846,55.76,140.79,65.77
90877,3450,ITFollow,001,30,2022-12-16,48.07896562619514,2014-04-11,long,1.0,2014-05-23,47.69586629849638,-1.26,143.09,81.89
90878,3450,ITFollow,001,30,2022-12-16,49.419813273140825,2014-05-26,long,1.0,2014-07-07,54.308397358254425,9.38,162.93,88.69
90879,3450,ITFollow,001,30,2022-12-16,57.87610229419814,2014-07-08,long,1.0,2014-08-19,50.54248659253605,-13.09,151.63,92.7
90880,3450,ITFollow,001,30,2022-12-16,41.62322425267675,2014-09-18,long,1.0,2014-10-31,37.659107657183725,-9.96,112.98,67.79
90881,3450,ITFollow,001,30,2022-12-16,37.97623698482317,2014-11-27,long,1.0,2015-01-08,42.41604757177535,11.17,127.25,68.74
90882,3450,ITFollow,001,30,2022-12-16,43.40707672064861,2015-03-03,long,1.0,2015-04-16,54.308397358254425,24.55,162.93,83.55
90883,3450,ITFollow,001,30,2022-12-16,53.515574039155815,2015-05-04,long,1.0,2015-06-12,68.18280544248,26.83,204.55,104.05
90884,3450,ITFollow,001,30,2022-12-16,64.46567611318407,2015-09-11,long,1.0,2015-10-27,68.38754234060212,5.59,205.16,113.59
90885,3450,ITFollow,001,30,2022-12-16,68.63265897981574,2015-10-30,long,1.0,2015-12-10,67.65219242296124,-1.89,202.96,116.52
90886,3450,ITFollow,001,30,2022-12-16,69.122892258243,2016-03-10,long,1.0,2016-04-25,80.15314102285625,15.42,240.46,127.63
90887,3450,ITFollow,001,30,2022-12-16,81.07934329077574,2016-08-02,long,1.0,2016-09-12,70.6373066548425,-13.3,211.91,129.72
90888,3450,ITFollow,001,0,2022-12-16,,,,,,,,,
90889,3454,ITFollow,001,30,2022-12-16,49.988404100505036,2013-01-16,long,1.0,2013-03-07,61.483063866931325,22.44,184.45,95.31
90890,3454,ITFollow,001,30,2022-12-16,62.55233454287796,2013-03-08,long,1.0,2013-04-22,70.5718646124777,12.3,211.72,113.82
90891,3454,ITFollow,001,30,2022-12-16,72.4430882953843,2013-04-23,long,1.0,2013-06-04,66.82941724666448,-8.19,200.49,119.08
90892,3454,ITFollow,001,30,2022-12-16,68.96795859855774,2013-07-01,long,1.0,2013-08-09,87.92393668474531,26.91,263.77,134.14
90893,3454,ITFollow,001,30,2022-12-16,86.76704278099866,2013-09-05,long,1.0,2013-10-18,90.81617144411193,4.18,272.45,151.83
90894,3454,ITFollow,001,30,2022-12-16,97.1790879147185,2013-10-21,long,1.0,2013-11-29,109.32647390405832,11.98,327.98,176.56
90895,3454,ITFollow,001,30,2022-12-16,109.32647390405832,2013-12-17,long,1.0,2014-02-05,98.33598181846514,-10.49,295.01,177.55
90896,3454,ITFollow,001,30,2022-12-16,69.99208117667226,2014-07-30,long,1.0,2014-09-10,56.43880982130337,-19.76,169.32,108.1
90897,3454,ITFollow,001,30,2022-12-16,54.951819551641,2016-01-04,long,1.0,2016-02-23,60.168764445784134,8.99,180.51,98.43
90898,3454,ITFollow,001,30,2022-12-16,61.62950901614421,2016-07-07,long,1.0,2016-08-19,67.38075995044258,8.83,202.14,110.3
90899,3454,ITFollow,001,30,2022-12-16,88.22964157881727,2018-11-27,long,1.0,2019-01-08,86.02390053934683,-2.96,258.07,148.99
90900,3454,ITFollow,001,30,2022-12-16,90.43538261828769,2019-01-17,long,1.0,2019-03-12,113.81623763667427,25.28,341.45,174.64
90901,3454,ITFollow,001,11,2022-12-16,228.0,2022-12-02,long,1.0,,,-6.59,,
90902,3481,ITFollow,001,0,2022-12-16,,,,,,,,,
90903,3494,ITFollow,001,0,2022-12-16,,,,,,,,,
90904,3501,ITFollow,001,0,2022-12-16,,,,,,,,,
90905,3504,ITFollow,001,0,2022-12-16,,,,,,,,,
90906,3515,ITFollow,001,0,2022-12-16,,,,,,,,,
90907,3518,ITFollow,001,0,2022-12-16,,,,,,,,,
90908,3528,ITFollow,001,0,2022-12-16,,,,,,,,,
90909,3530,ITFollow,001,30,2022-12-16,116.69267200780115,2021-05-31,long,1.0,2021-07-12,211.18066553638508,80.19,633.54,280.33
90910,3530,ITFollow,001,30,2022-12-16,222.04678479217222,2021-07-19,long,1.0,2021-08-27,171.2939729397294,-23.24,513.88,336.31
90911,3530,ITFollow,001,0,2022-12-16,,,,,,,,,
90912,3532,ITFollow,001,0,2022-12-16,,,,,,,,,
90913,3533,ITFollow,001,30,2022-12-16,59.21166959734993,2014-03-07,long,1.0,2014-04-18,72.21644120216666,21.41,216.65,112.37
90914,3533,ITFollow,001,30,2022-12-16,80.28085264425972,2014-05-07,long,1.0,2014-06-18,98.44394147780264,22.07,295.33,152.81
90915,3533,ITFollow,001,30,2022-12-16,106.79896234123238,2014-07-02,long,1.0,2014-08-13,88.36183392177988,-17.67,265.09,166.86
90916,3533,ITFollow,001,30,2022-12-16,88.36183392177988,2014-09-18,long,1.0,2014-10-31,95.10129583106817,7.13,285.3,156.86
90917,3533,ITFollow,001,30,2022-12-16,97.34778313416426,2014-11-13,long,1.0,2014-12-24,114.196437907385,16.77,342.59,180.87
90918,3533,ITFollow,001,30,2022-12-16,107.83139054861273,2015-01-21,long,1.0,2015-03-12,114.57085245790103,5.75,343.71,190.15
90919,3533,ITFollow,001,30,2022-12-16,83.8563091071905,2015-09-10,long,1.0,2015-10-26,83.8563091071905,-0.47,251.57,143.39
90920,3533,ITFollow,001,30,2022-12-16,87.43311850038819,2015-10-27,long,1.0,2015-12-07,97.36870014815958,10.85,292.11,158.01
90921,3533,ITFollow,001,30,2022-12-16,97.76612341407044,2016-02-19,long,1.0,2016-04-01,85.44600217083392,-13.02,256.34,156.65
90922,3533,ITFollow,001,30,2022-12-16,73.36433488714391,2016-06-13,long,1.0,2016-07-25,74.55660468487648,1.15,223.67,126.47
90923,3533,ITFollow,001,30,2022-12-16,79.04815217707034,2016-12-15,long,1.0,2017-02-03,84.30689936519644,6.16,252.92,139.67
90924,3533,ITFollow,001,30,2022-12-16,87.64578646876858,2017-02-08,long,1.0,2017-03-22,85.97634291698252,-2.37,257.93,148.45
90925,3533,ITFollow,001,30,2022-12-16,97.24508689153848,2017-04-26,long,1.0,2017-06-08,106.42702642636185,8.93,319.28,174.14
90926,3533,ITFollow,001,30,2022-12-16,127.2950708236877,2017-07-11,long,1.0,2017-08-21,163.95087018919733,28.21,491.85,249.02
90927,3533,ITFollow,001,30,2022-12-16,168.22042410037434,2017-08-29,long,1.0,2017-10-11,164.37782558031503,-2.75,493.13,284.37
90928,3533,ITFollow,001,30,2022-12-16,168.22042410037434,2017-11-02,long,1.0,2017-12-13,156.2656731490787,-7.55,468.8,277.44
90929,3533,ITFollow,001,30,2022-12-16,172.48997801155136,2017-12-29,long,1.0,2018-02-09,160.96218245137342,-7.13,482.89,285.1
90930,3533,ITFollow,001,30,2022-12-16,178.46735348719918,2018-03-28,long,1.0,2018-05-11,159.68131627802032,-10.96,479.04,289.12
90931,3533,ITFollow,001,30,2022-12-16,177.18648731384607,2018-06-19,long,1.0,2018-07-30,202.37685538979045,13.69,607.13,324.53
90932,3533,ITFollow,001,30,2022-12-16,192.4627420094048,2018-08-14,long,1.0,2018-09-25,178.90286700419674,-7.49,536.71,317.52
90933,3533,ITFollow,001,30,2022-12-16,166.30032966453462,2018-11-29,long,1.0,2019-01-10,177.446464360549,6.21,532.34,293.9
90934,3533,ITFollow,001,0,2022-12-16,,,,,,,,,
90935,3535,ITFollow,001,0,2022-12-16,,,,,,,,,
90936,3536,ITFollow,001,0,2022-12-16,,,,,,,,,
90937,3543,ITFollow,001,0,2022-12-16,,,,,,,,,
90938,3545,ITFollow,001,0,2022-12-16,,,,,,,,,
90939,3550,ITFollow,001,0,2022-12-16,,,,,,,,,
90940,3557,ITFollow,001,30,2022-12-16,61.485201047681315,2020-05-28,long,1.0,2020-07-10,67.14831167049407,8.7,201.44,109.98
90941,3557,ITFollow,001,0,2022-12-16,,,,,,,,,
90942,3563,ITFollow,001,30,2022-12-16,346.7444562479998,2019-07-24,long,1.0,2019-09-04,282.0245391980023,-19.06,846.07,537.6
90943,3563,ITFollow,001,30,2022-12-16,343.3155864705165,2020-01-03,long,1.0,2020-02-24,325.3140201387291,-5.69,975.94,571.68
90944,3563,ITFollow,001,30,2022-12-16,257.78755564260626,2020-04-09,long,1.0,2020-05-21,300.53839405763216,16.05,901.62,477.37
90945,3563,ITFollow,001,0,2022-12-16,,,,,,,,,
90946,3576,ITFollow,001,0,2022-12-16,,,,,,,,,
90947,3583,ITFollow,001,30,2022-12-16,41.86562192403949,2013-04-22,long,1.0,2013-06-03,37.83577596343676,-10.06,113.51,68.14
90948,3583,ITFollow,001,30,2022-12-16,38.65667051096694,2013-09-04,long,1.0,2013-10-17,40.07457927488272,3.18,120.22,67.32
90949,3583,ITFollow,001,30,2022-12-16,43.80591812729266,2013-12-10,long,1.0,2014-01-21,43.50741101909986,-1.15,130.52,74.65
90950,3583,ITFollow,001,30,2022-12-16,52.673496258744684,2014-09-16,long,1.0,2014-10-29,52.20108822054966,-1.36,156.6,89.67
90951,3583,ITFollow,001,30,2022-12-16,51.018618336465195,2015-09-30,long,1.0,2015-11-11,59.75080657788872,16.58,179.25,94.71
90952,3583,ITFollow,001,30,2022-12-16,64.73761499730308,2017-10-11,long,1.0,2017-11-21,64.14446931015502,-1.38,192.43,110.19
90953,3583,ITFollow,001,30,2022-12-16,71.17748245776778,2018-01-02,long,1.0,2018-02-12,64.14446931015502,-10.31,192.43,115.7
90954,3583,ITFollow,001,30,2022-12-16,71.77062814491586,2018-07-16,long,1.0,2018-08-24,66.83739206400146,-7.32,200.51,118.51
90955,3583,ITFollow,001,30,2022-12-16,61.02167093635458,2019-02-15,long,1.0,2019-04-01,59.02522935522207,-3.73,177.08,102.64
90956,3583,ITFollow,001,30,2022-12-16,59.45094061592462,2020-07-20,long,1.0,2020-08-28,57.19330995962368,-4.25,171.58,99.73
90957,3583,ITFollow,001,0,2022-12-16,,,,,,,,,
90958,3588,ITFollow,001,0,2022-12-16,,,,,,,,,
90959,3591,ITFollow,001,0,2022-12-16,,,,,,,,,
90960,3592,ITFollow,001,30,2022-12-16,584.0,2022-01-17,long,1.0,2022-03-09,563.0,-4.05,1689.0,980.68
90961,3592,ITFollow,001,30,2022-12-16,496.5,2022-04-22,long,1.0,2022-06-06,505.0,1.23,1515.0,856.28
90962,3592,ITFollow,001,25,2022-12-16,288.0,2022-11-14,long,1.0,,,8.0,,
90963,3593,ITFollow,001,0,2022-12-16,,,,,,,,,
90964,3596,ITFollow,001,0,2022-12-16,,,,,,,,,
90965,3605,ITFollow,001,0,2022-12-16,,,,,,,,,
90966,3607,ITFollow,001,0,2022-12-16,,,,,,,,,
90967,3617,ITFollow,001,30,2022-12-16,67.74199444776565,2015-10-29,long,1.0,2015-12-09,77.70405245479002,14.18,233.11,124.36
90968,3617,ITFollow,001,30,2022-12-16,73.05509205151198,2016-05-31,long,1.0,2016-07-13,83.05283119101001,13.16,249.16,133.47
90969,3617,ITFollow,001,0,2022-12-16,,,,,,,,,
90970,3622,ITFollow,001,0,2022-12-16,,,,,,,,,
90971,3645,ITFollow,001,0,2022-12-16,,,,,,,,,
90972,3652,ITFollow,001,0,2022-12-16,,,,,,,,,
90973,3653,ITFollow,001,0,2022-12-16,,,,,,,,,
90974,3661,ITFollow,001,30,2022-12-16,92.1309309716311,2014-10-31,long,1.0,2014-12-12,107.81279156254702,16.48,323.44,170.95
90975,3661,ITFollow,001,30,2022-12-16,98.01162869322457,2015-01-08,long,1.0,2015-02-26,67.11462955278901,-31.87,201.34,141.18
90976,3661,ITFollow,001,30,2022-12-16,65.24031177299696,2017-07-18,long,1.0,2017-08-28,81.43133805242687,24.25,244.29,125.4
90977,3661,ITFollow,001,30,2022-12-16,96.66995102130207,2018-01-08,long,1.0,2018-02-26,114.76580392184138,18.18,344.3,180.78
90978,3661,ITFollow,001,30,2022-12-16,138.09993003043152,2018-03-22,long,1.0,2018-05-07,128.09959026960718,-7.68,384.3,227.6
90979,3661,ITFollow,001,30,2022-12-16,139.05234334098623,2018-05-29,long,1.0,2018-07-10,132.38545016710333,-5.25,397.16,232.08
90980,3661,ITFollow,001,30,2022-12-16,107.62270409268113,2018-08-29,long,1.0,2018-10-11,67.30625646821834,-37.79,201.92,149.56
90981,3661,ITFollow,001,30,2022-12-16,72.30614980585742,2018-11-20,long,1.0,2018-12-28,67.30625646821834,-7.36,201.92,119.37
90982,3661,ITFollow,001,30,2022-12-16,74.99840006458615,2019-01-21,long,1.0,2019-03-14,80.8636595568166,7.32,242.59,133.26
90983,3661,ITFollow,001,30,2022-12-16,83.07515084077235,2019-06-12,long,1.0,2019-07-23,92.7864821311867,11.17,278.36,150.36
90984,3661,ITFollow,001,30,2022-12-16,99.03634880323555,2019-07-25,long,1.0,2019-09-05,124.70176120506977,25.34,374.11,191.3
90985,3661,ITFollow,001,30,2022-12-16,131.03427251626474,2019-09-12,long,1.0,2019-10-29,189.00110682643387,43.6,567.0,273.63
90986,3661,ITFollow,001,30,2022-12-16,194.35938562821423,2019-11-04,long,1.0,2019-12-13,234.79003476892044,20.25,704.37,366.92
90987,3661,ITFollow,001,30,2022-12-16,239.66119731599346,2020-01-14,long,1.0,2020-03-05,234.79003476892044,-2.5,704.37,405.66
90988,3661,ITFollow,001,30,2022-12-16,212.86980330709176,2020-04-16,long,1.0,2020-05-28,283.9887764943581,32.81,851.97,424.81
90989,3661,ITFollow,001,30,2022-12-16,294.7053340979188,2020-06-01,long,1.0,2020-07-14,516.343229989742,74.45,1549.03,693.45
90990,3661,ITFollow,001,30,2022-12-16,541.6732752345218,2020-07-23,long,1.0,2020-09-02,538.7267832418238,-1.01,1616.18,923.74
90991,3661,ITFollow,001,30,2022-12-16,444.6944719850691,2020-09-15,long,1.0,2020-10-29,468.6923014203867,4.9,1406.08,780.95
90992,3661,ITFollow,001,30,2022-12-16,602.3944939885848,2020-11-09,long,1.0,2020-12-18,607.2920101998741,0.34,1821.88,1034.28
90993,3661,ITFollow,001,30,2022-12-16,669.0007144621194,2021-01-05,long,1.0,2021-02-24,901.1429828772325,34.1,2703.43,1342.47
90994,3661,ITFollow,001,30,2022-12-16,915.8355315111005,2021-03-15,long,1.0,2021-04-27,421.1863941708804,-54.27,1263.56,1143.15
90995,3661,ITFollow,001,30,2022-12-16,444.6944719850691,2021-05-12,long,1.0,2021-06-23,585.7429388702011,31.12,1757.23,881.02
90996,3661,ITFollow,001,30,2022-12-16,667.0417079776037,2021-07-16,long,1.0,2021-08-26,666.0622047353457,-0.62,1998.19,1139.8
90997,3661,ITFollow,001,30,2022-12-16,778.7050775949998,2021-09-08,long,1.0,2021-10-22,978.0864406779662,25.03,2934.26,1502.06
90998,3661,ITFollow,001,30,2022-12-16,1081.8228813559322,2022-02-10,long,1.0,2022-03-24,985.0022033898306,-9.39,2955.01,1767.14
90999,3661,ITFollow,001,30,2022-12-16,915.8445762711865,2022-05-31,long,1.0,2022-07-12,595.7435593220339,-35.29,1787.23,1292.41
91000,3661,ITFollow,001,30,2022-12-16,681.6966101694916,2022-07-29,long,1.0,2022-09-08,851.6267796610169,24.36,2554.88,1310.99
91001,3661,ITFollow,001,29,2022-12-16,801.0,2022-11-08,long,1.0,,,8.86,,
91002,3665,ITFollow,001,30,2022-12-16,47.86839129660408,2013-07-15,long,1.0,2013-08-26,90.63082085490372,88.52,271.89,118.42
91003,3665,ITFollow,001,30,2022-12-16,79.14240694371874,2013-09-13,long,1.0,2013-10-28,87.43959476846345,9.97,262.32,142.43
91004,3665,ITFollow,001,30,2022-12-16,79.14240694371874,2013-11-29,long,1.0,2014-01-10,76.58942607456653,-3.68,229.77,133.15
91005,3665,ITFollow,001,30,2022-12-16,77.86591650914264,2014-01-17,long,1.0,2014-03-10,114.88413911184979,46.89,344.65,164.8
91006,3665,ITFollow,001,30,2022-12-16,102.75747998337675,2014-04-24,long,1.0,2014-06-06,92.54555650676788,-10.37,277.64,166.98
91007,3665,ITFollow,001,30,2022-12-16,95.73678259320816,2014-06-17,long,1.0,2014-07-29,88.92958914239794,-7.55,266.79,157.89
91008,3665,ITFollow,001,30,2022-12-16,100.94243507051371,2014-09-10,long,1.0,2014-10-23,77.2731744332898,-23.83,231.82,152.37
91009,3665,ITFollow,001,30,2022-12-16,75.1847102594171,2014-11-03,long,1.0,2014-12-15,74.48855553479287,-1.39,223.47,127.97
91010,3665,ITFollow,001,30,2022-12-16,86.32318585340482,2015-03-23,long,1.0,2015-05-07,96.06935199814407,10.78,288.21,155.95
91011,3665,ITFollow,001,30,2022-12-16,98.853970896641,2015-05-22,long,1.0,2015-07-03,133.66170712785262,34.6,400.99,198.8
91012,3665,ITFollow,001,30,2022-12-16,115.80852380641113,2015-10-02,long,1.0,2015-11-13,101.42707313764112,-12.84,304.28,185.74
91013,3665,ITFollow,001,30,2022-12-16,127.16230065017693,2016-02-17,long,1.0,2016-03-30,122.6207899126706,-4.03,367.86,213.56
91014,3665,ITFollow,001,30,2022-12-16,141.92221054707247,2016-04-08,long,1.0,2016-05-20,137.00224058144062,-3.92,411.01,238.48
91015,3665,ITFollow,001,30,2022-12-16,143.8145066877001,2016-05-31,long,1.0,2016-07-13,140.40837363457035,-2.83,421.23,243.01
91016,3665,ITFollow,001,30,2022-12-16,133.06424944977425,2016-10-17,long,1.0,2016-11-25,125.3089711076095,-6.28,375.93,220.91
91017,3665,ITFollow,001,30,2022-12-16,135.513284715721,2016-12-13,long,1.0,2017-01-24,135.513284715721,-0.47,406.54,231.73
91018,3665,ITFollow,001,0,2022-12-16,,,,,,,,,
91019,3669,ITFollow,001,30,2022-12-16,107.60658595641647,2020-08-26,long,1.0,2020-10-08,98.09917675544794,-9.27,294.3,175.88
91020,3669,ITFollow,001,0,2022-12-16,,,,,,,,,
91021,3673,ITFollow,001,0,2022-12-16,,,,,,,,,
91022,3679,ITFollow,001,0,2022-12-16,,,,,,,,,
91023,3682,ITFollow,001,0,2022-12-16,,,,,,,,,
91024,3686,ITFollow,001,0,2022-12-16,,,,,,,,,
91025,3694,ITFollow,001,0,2022-12-16,,,,,,,,,
91026,3701,ITFollow,001,0,2022-12-16,,,,,,,,,
91027,3702,ITFollow,001,0,2022-12-16,,,,,,,,,
91028,3703,ITFollow,001,0,2022-12-16,,,,,,,,,
91029,3704,ITFollow,001,0,2022-12-16,,,,,,,,,
91030,3705,ITFollow,001,0,2022-12-16,,,,,,,,,
91031,3706,ITFollow,001,0,2022-12-16,,,,,,,,,
91032,3708,ITFollow,001,30,2022-12-16,133.85580340701716,2018-04-03,long,1.0,2018-05-18,86.0201871424405,-36.07,258.06,187.99
91033,3708,ITFollow,001,30,2022-12-16,92.73395784624074,2018-06-15,long,1.0,2018-07-27,67.17961296552278,-27.92,201.54,136.73
91034,3708,ITFollow,001,30,2022-12-16,72.95016946384332,2019-01-28,long,1.0,2019-03-21,90.86473292131606,23.99,272.59,140.06
91035,3708,ITFollow,001,30,2022-12-16,92.15664855526843,2019-03-22,long,1.0,2019-05-07,85.352559549786,-7.83,256.06,151.77
91036,3708,ITFollow,001,30,2022-12-16,77.33793372304962,2020-05-27,long,1.0,2020-07-09,91.06656101116494,17.21,273.2,143.99
91037,3708,ITFollow,001,30,2022-12-16,101.50323361488292,2020-08-19,long,1.0,2020-09-29,136.29072682561744,33.67,408.87,203.31
91038,3708,ITFollow,001,30,2022-12-16,151.06349791510743,2020-10-07,long,1.0,2020-11-18,154.87582593820164,2.04,464.63,261.58
91039,3708,ITFollow,001,30,2022-12-16,144.86846487757938,2020-12-25,long,1.0,2021-02-05,133.43148080829678,-8.34,400.29,237.95
91040,3708,ITFollow,001,30,2022-12-16,127.43004255319148,2022-04-25,long,1.0,2022-06-07,118.53957446808509,-7.42,355.62,210.3
91041,3708,ITFollow,001,30,2022-12-16,127.43004255319148,2022-06-10,long,1.0,2022-07-21,104.5,-18.4,313.5,198.3
91042,3708,ITFollow,001,11,2022-12-16,103.0,2022-12-02,long,1.0,,,-7.43,,
91043,3711,ITFollow,001,0,2022-12-16,,,,,,,,,
91044,3712,ITFollow,001,0,2022-12-16,,,,,,,,,
91045,3714,ITFollow,001,0,2022-12-16,,,,,,,,,
91046,3715,ITFollow,001,0,2022-12-16,,,,,,,,,
91047,4104,ITFollow,001,0,2022-12-16,,,,,,,,,
91048,4106,ITFollow,001,30,2022-12-16,35.79415252221188,2014-06-17,long,1.0,2014-07-29,43.23459407940167,20.24,129.7,67.57
91049,4106,ITFollow,001,30,2022-12-16,42.652589928332794,2014-08-25,long,1.0,2014-10-06,48.555774889174174,13.32,145.67,77.98
91050,4106,ITFollow,001,30,2022-12-16,43.06830717909627,2014-11-13,long,1.0,2014-12-24,54.292672949710166,25.49,162.88,83.24
91051,4106,ITFollow,001,30,2022-12-16,37.739754043694454,2016-03-03,long,1.0,2016-04-18,35.82294938007566,-5.53,107.47,62.9
91052,4106,ITFollow,001,0,2022-12-16,,,,,,,,,
91053,4108,ITFollow,001,0,2022-12-16,,,,,,,,,
91054,4119,ITFollow,001,30,2022-12-16,39.16920101550957,2014-03-06,long,1.0,2014-04-17,38.93288607725613,-1.07,116.8,66.78
91055,4119,ITFollow,001,30,2022-12-16,57.22404182969443,2016-04-12,long,1.0,2016-05-24,55.82995264358818,-2.9,167.49,96.66
91056,4119,ITFollow,001,30,2022-12-16,59.64947720645176,2018-09-05,long,1.0,2018-10-18,59.80183857862661,-0.22,179.41,102.13
91057,4119,ITFollow,001,30,2022-12-16,62.69670464994866,2019-03-07,long,1.0,2019-04-19,67.34372650128144,6.91,202.03,111.18
91058,4119,ITFollow,001,30,2022-12-16,113.3676279650437,2020-05-07,long,1.0,2020-06-17,113.3676279650437,-0.47,340.1,193.86
91059,4119,ITFollow,001,0,2022-12-16,,,,,,,,,
91060,4133,ITFollow,001,0,2022-12-16,,,,,,,,,
